Азов;@C*************2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-27 03:27:00;Все хорошо;;;;;
Азов;@G****2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;17.07.2024 10:55;Все четко, побольше районов бы только;;;;;
Азов;@A********7;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;18.07.2024 21:25;отлично 101010;;;;;
Азов;@K**********3;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;18.07.2024 10:24;Все отлично;;;;;
Азов;@n*******2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;19.07.2024 19:22;Супер клад, супер качество, супер пролечка, супер вкус.;;;;;
Азов;@K********6;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;20.07.2024 09:48;И снова все джери вери. Спасибо пацаны, куре отдельный респект. Съем секунда. На часах все ровно. Бобра вам;;;;;
Азов;@A*******3;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;21.07.2024 18:55;Тупа топ;;;;;
Азов;@B****0;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;21.07.2024 19:19;"Стаф хоррш))
10.10.10";;;;;
Азов;@B*********7;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;22.07.2024 12:55;Все ровно;;;;;
Азов;@h********a;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;22.07.2024 11:11;Шалость удалась!!! Кайф!!!;;;;;
Азов;@b********2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;23.07.2024 20:56;Всё на месте , в одно касание! Магазин знаю и люблю!;;;;;
Азов;@J******2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;23.07.2024 00:44;Все на месте, спасибо, в касание, качество отменное;;;;;
Азов;@L*********0;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;24.07.2024 16:46;Лежал точно по описанию, сьем 1сек;;;;;
Азов;@J******2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;25.07.2024 15:40;Дома. Забыл написать. Гуд.;;;;;
Азов;@P*****8;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;25.07.2024 15:11;Топский топ;;;;;
Азов;@p******1;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-04 14:13:00;Все дома, спасибо;;;;;
Азов;@u******k;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-04 07:10:00;Всё чётко! На месте! Спасибо;;;;;
Азов;@D*****3;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;26.07.2024 06:13;Лучшие!) Всё возле дома) в общем от души, я рад и ваша команда красавчики, тайник по лёгкости съёма как магнит,но вообще его не видно;;;;;
Азов;@T*****l;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;26.07.2024 14:16;Место отличное, укромное. Упаковка пять баллов! Часы точны. Прет прекрасно! Просто превосходно! Спасибо! 10/10/10!;;;;;
Азов;@P********k;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;27.07.2024 14:36;Уффф, давно такие не попадались, жесточайший товар, убило это мяго сказано, мощно уничтожило! Нашел быстро 10/10;;;;;
Азов;@b*****r;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;28.07.2024 07:07;У ребят всегда все в лучшем виде;;;;;
Азов;@M***a;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;28.07.2024 03:37;все ок;;;;;
Азов;@H*********6;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;29.07.2024 20:57;Пришел увидел победил, 2 секунды съем, кач великолепный, спасибо вам!;;;;;
Азов;@s*****p;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;29.07.2024 22:24;Не выходя из машины все как всегда в косанее,дайте купончик хочу еще взять🙏;;;;;
Азов;@b********a;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;30.07.2024 10:59;Все отлично. Спасибо, что не лес и не парк как в других шопах, забрал в касание. Со стелсом очень удобно;;;;;
Азов;@J******2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;30.07.2024 18:29;Всё на высшем уровне! Бабка в тапках 💓💓💓;;;;;
Азов;@P********4;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;31.07.2024 22:49;Касание, спасибо;;;;;
Азов;@S***************r;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;31.07.2024 05:44;КМ Красава, разьебало с 2х шикарно...;;;;;
Азов;@a***********s;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;01.08.2024 13:18;Всем доброго суток времени ✊🏻 Ребята все по красоте👍🏻👍🏻👍🏻 Респект уважуха, кач улетный👍🏻👍🏻👍🏻👍🏻👌🤝 Я с голодняка 2 поклона сделал, и присел от удивления!!! ЭТО ПУШКА💪🏻;;;;;
Азов;@m******l;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;01.08.2024 04:59;Написал, что не нашел и дали перезаклад, тепер у меня 2г мефа));;;;;
Азов;@A***3;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;02.08.2024 14:58;В касашку, день удался;;;;;
Азов;@D******m;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;03.08.2024 17:43;Изи, нашелся в секунду, место хорошее, стаф вообще ахереть, давно я такую не курил;;;;;
Азов;@Y****j;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;03.08.2024 11:06;Спасибо за район. Качество хорошее.;;;;;
Азов;@d******y;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;04.08.2024 15:58;В касашку как всегда;;;;;
Азов;@k*****z;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;04.08.2024 05:39;Все дома,спасибо;;;;;
Азов;@P****9;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;05.08.2024 06:07;40461;;;;;
Азов;@s******5;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;05.08.2024 12:41;BOOOOOOMBA!!!;;;;;
Азов;@a******3;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-17 21:34:00;Забрали в касание кладмен Красава!!!Стаф пушка!!!!все 10/10;;;;;
Азов;@V****s;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-17 07:07:00;Очень довольна работой магазина 1) Стафф всегда очень хороший 2) Всегда детальные фото, нормальные места, с ориентирами, все аж разжевано как найти Красавчики :);;;;;
Азов;@p*******7;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-18 18:00:00;10/10/10💣💣💣;;;;;
Азов;@A******7;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-19 07:04:00;Спасибо все супер, и качество огонь) придем еще не раз);;;;;
Азов;@s******5;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-19 16:15:00;Все чётко забрал касание душа за все;;;;;
Азов;@J******s;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-20 04:17:00;Съем секунда. Упаковка великолепная. Вес точен. Прет на отлично! Все десятки!;;;;;
Азов;@s*****4;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-20 03:17:00;Пушка братья Связь будем поддерживать Купонщик бы;;;;;
Азов;@K********6;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-21 23:31:00;И снова все джери вери. Спасибо пацаны, куре отдельный респект. Съем секунда. На часах все ровно. Бобра вам;;;;;
Азов;@N******C;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-21 20:36:00;Хочу оценить работу шопа и оператора на высоком уровне. Снято на лету, отмечаю магазин как один из самых надёжных. Хороший пресс, свежая партия?;;;;;
Азов;@p*****h;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-22 04:57:00;Снял на ходу. Качество огонь 🔥;;;;;
Азов;@L*********0;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-23 06:11:00;Камень, все ровно;;;;;
Азов;@r********s;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-23 16:18:00;Все на высшем уровне, 2 секунды поднял, качество улетаешь Красавцы;;;;;
Азов;@d*******1;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-24 08:54:00;По всем фронтам 10 десятки!;;;;;
Азов;@K******k;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-24 16:57:00;Порадовал магаз, лёгкий съем. Качество 👍;;;;;
Азов;@T********k;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-25 05:48:00;Все как всегда по красоте!!!;;;;;
Аксай;@t*********7;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-26 15:54:00;В касание, огонь минëр!;;;;;
Аксай;@D*********2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-27 20:54:00;Все супер. Лучшие тайники);;;;;
Аксай;@T*************8;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-27 20:16:00;От сделки до поднятия 5 минут,обожаю Вас, лучшие !!!;;;;;
Аксай;@B******w;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-28 14:24:00;че за ровный шоп !! пришел-снял, спасибо ребят за квесты, сьем-0.5сек без палева и лишних движений! Еще раз благодарность от всей души всем принимавшим участие !;;;;;
Аксай;@J******2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-28 04:31:00;Я попал как в сказку... Этот вкус... Этот запах)) вкусный чудесный подарок я забрал:) Спасибо магазину за такой кайф) уверенные целые 2 грамма в камешке, изи легко👍👍👍отдуши просто благодарность :);;;;;
Аксай;@b*****r;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-29 11:59:00;Стафф просто бомба, только ваши бошки сносят мне толер) и снял в касашку, лучшие;;;;;
Аксай;@J********o;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-29 15:02:00;101010;;;;;
Аксай;@m*********s;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-29 05:18:00;В касашку снято, от души);;;;;
Аксай;@A********a;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-30 08:31:00;Как всегдаивсе супер))) место выбрано с любовью )));;;;;
Аксай;@L***********1;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-30 08:42:00;Всë ровно. Снял с ходу и дал в тапку. Кура молодец, хорошее место выбрал. Магаза респект и всех благ. 10/10;;;;;
Аксай;@b**********n;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-30 13:28:00;Всё ровно, сняли в касание, гаш чёткий);;;;;
Аксай;@K***********0;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-06-30 01:40:00;Каквсегда всё быстро, съём секундный, кач лютый, всем советую!;;;;;
Аксай;@b********2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-02 23:28:00;Домашний!)купил,вышел из дома,5 минут и птичка в клетке,голова хороша,ведро с утра и отменил все дела,топ стафф!));;;;;
Аксай;@b******7;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-02 04:26:00;Абсолютно ровно! От души ребята =));;;;;
Аксай;@e*********0;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-03 18:41:00;Все отлично, все на месте, снова всем доволен);;;;;
Аксай;@V******2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-03 09:25:00;все идеально , в касание;;;;;
Аксай;@K***********5;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-04 13:17:00;Конечно же все дома;;;;;
Аксай;@P**********a;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-04 10:47:00;Всё отлично критикал супер сорт. 5/5;;;;;
Аксай;@W***********g;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-05 06:20:00;Всё чётко!!было бы не плохо в прайс добавить 3 и 5г в касание забирать!;;;;;
Аксай;@p*******1;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-06 02:07:00;Все хорошо спасибо;;;;;
Аксай;@V*******4;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-06 17:59:00;Все отлично!;;;;;
Аксай;@P***y;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-07 10:26:00;Снял очень легко! Место надежное и безпалевное. Упаковка супернадежная. Куръеру - 10 баллов!;;;;;
Аксай;@V*******0;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-07 11:07:00;С другого акка, было больше 20 сделок с вами и ни одной дырки! Этот тоже в касание);;;;;
Аксай;@c********7;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-08 11:23:00;Мне здесь нравится, будем работать);;;;;
Аксай;@g*******o;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-10 17:03:00;Спасибо за прогулку в 1 км, всё дома, мяу отличный, рабочий, не жжет, по качу вопросов нет, но больших кристаллов не было. Уважаемый магазин стыдно обманывать покупателей. Раньше у Вас под кристаллами подразумевались прям кирпичи, а сейчас честно говоря Вы меня растроили.;;;;;
Аксай;@Z************g;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-10 14:47:00;Забрал очередную вкуснятину, всё отлично, дождь не помешал. Шишка отпад курю его регулярно и по кайфу заходит, если переборщить по напасам в сон отлетаешь как нефиг делать);;;;;
Аксай;@K***********5;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-11 09:59:00;Конечно же все дома;;;;;
Аксай;@R******7;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-11 20:01:00;Огоньь;;;;;
Аксай;@g*******o;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-12 21:11:00;Взял впервые за три года, клад был в 5 минутах от дома, место вообще тихое, снял в касание, запах нереальных шишек, в меру липкий, обязательно вернусь;;;;;
Аксай;@p********p;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-13 10:59:00;Красавчик , кладмен 10 качество 10 товар 10;;;;;
Аксай;@T**********0;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-13 05:01:00;Прекрасно выполненный стэлс-тайник, легкий и очень надежный, качество ну тут без вопросов, 10/10 <3;;;;;
Аксай;@B************t;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-14 00:12:00;Забрал, все четко, 10/10/10. Спасибо.;;;;;
Аксай;@s*********y;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-15 00:01:00;Привет всем,беру второй раз,все чётко. ПРИШЁЛ,СЕЛ,ВСТАЛ,УШЁЛ));;;;;
Аксай;@L*********0;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-15 12:08:00;Вот это я называю не тайник а супер-стелс, просто ВАУ! 0,1 секунда. Приятно иметь с Вами дело!!;;;;;
Аксай;@s****O;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-15 09:35:00;Все ровно, забрал не останавливаясь, меф отличный, просто крышеснос, спасибо за акцию!!!;;;;;
Аксай;@t*************8;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;2024-07-16 11:17:00;Подъём на раз спасибо🙏💕;;;;;
Аксай;@J******2;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;17.07.2024 06:39;Двушка дома, я довольна! 10/10/10 Съём изящный, часы точны, кач как обычно, лююютый!!! Мир всем местным… 4:20 Господа!!! 🙂;;;;;
Аксай;@Z************g;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;17.07.2024 06:07;Забрал очередную вкуснятину, всё отлично. Шишка отпад курю его регулярно и по кайфу заходит, если переборщить по напасам в сон отлетаешь как нефиг делать);;;;;
Аксай;@k******o;★★★★★;Спасибо за честный отзыв! Ждем за покупками! Дарим двойной кэшбэк за фото-отзыв!;18.07.2024 00:23;Достойные внимания, курьер лев!;;;;;
